genero,edad,peso,altura,id_ejercicio,valoracion,bmi,categoria_edad,categoria_bmi,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc,tags_combinados,popularidad
male,16,76.0,168.4,2488,4.1,26.799668248317257,adolescente,sobrepeso,Single-arm kettlebell push-press,"The single-arm kettlebell push-press is a popular kettlebell movement that involves performing a press with help from the muscles of the lower body. It is preceded by a clean at the start of each set, and optionally you can perform a clean between each rep. It can be trained in traditional strength or muscle-building rep ranges, in circuit or fat-loss training, or as part of a larger kettlebell combination or complex.",Strength,Shoulders,Kettlebells,Intermediate,9.3,Average,Strength Shoulders Intermediate,2.8419034402957752
male,38,82.5,164.2,2489,5.3,30.599028842459145,adulto,obesidad,Two-Arm Kettlebell Military Press,1,Strength,Shoulders,Kettlebells,Beginner,8.7,Average,Strength Shoulders Beginner,3.6736800569677097
male,41,78.8,171.5,2490,6.9,26.791557939293998,adulto,sobrepeso,Alternating Kettlebell Press,1,Strength,Shoulders,Kettlebells,Beginner,8.6,Average,Strength Shoulders Beginner,4.782715545863622
female,43,41.7,143.5,2491,4.6,20.25033689859049,adulto,normal,Single-arm kettlebell snatch,"The single-arm kettlebell snatch is a kettlebell exercise that involves lifting a kettlebell overhead in a single motion. It is popular as a full-body strength and conditioning movement, but it's also competed for reps in Russian-style girevoy sport. A ""snatch test"" of max reps in 5 or 10 minutes is also a common measurement of conditioning in kettlebell training. It can be performed from the ground or with a swing",Strength,Shoulders,Kettlebells,Intermediate,8.6,Average,Strength Shoulders Intermediate,3.188477030575748
female,22,62.1,172.8,2492,5.7,20.797164351851848,joven,normal,Single-arm kettlebell clean and jerk,"The single-arm kettlebell clean and jerk is a popular kettlebell movement that is performed both in an exercise setting and competitively as a part of Russian-style girevoy sport. It differs from a clean and push-press in that the lifter ""dips"" under the weight rather than simply using the legs to help push the weight up. Each rep of a clean and jerk is preceded by a clean at the start of each set. It can be trained in traditional strength or muscle-building rep ranges, in circuit or fat-loss training, or as part of a larger kettlebell combination or complex.",Strength,Shoulders,Kettlebells,Intermediate,8.4,Average,Strength Shoulders Intermediate,3.9509389291916883
male,30,95.0,178.4,2493,4.1,29.84928311448048,adulto,sobrepeso,Kettlebell pirate ship,"The kettlebell pirate ship is a rotational shoulder and core-focused kettlebell movement. It demands the lifter raise the kettlebell to the side in both directions, emphasizing core strength in the transverse abdominis and obliques in particular. It is best learned with a light weight, using controlled movements in both directions.",Strength,Shoulders,Kettlebells,Intermediate,7.8,Average,Strength Shoulders Intermediate,2.8419034402957752
female,27,44.6,151.9,2494,8.9,19.329441730184396,joven,normal,Two-Arm Kettlebell Clean,1,Strength,Shoulders,Kettlebells,Beginner,7.5,Average,Strength Shoulders Beginner,6.169009906983513
male,34,94.7,176.3,2495,4.8,30.468098742378547,adulto,obesidad,Double Kettlebell Push Press,"The double-kettlebell push-press is a popular kettlebell movement that involves performing a press with help from the muscles of the lower body. It is preceded by a double clean at the start of each set, and optionally you can perform a clean between each rep. It can be trained in traditional strength or muscle-building rep ranges, in circuit or fat-loss training, or as part of a larger kettlebell combination or complex.",Strength,Shoulders,Kettlebells,Intermediate,7.5,Average,Strength Shoulders Intermediate,3.3271064666877375
female,35,62.8,154.7,2496,5.5,26.240917529559685,adulto,sobrepeso,Kettlebell Seated Press,1,Strength,Shoulders,Kettlebells,Beginner,7.0,Average,Strength Shoulders Beginner,3.8123094930796992
female,20,56.4,151.7,2497,4.9,24.50800399254505,joven,normal,Double Kettlebell Jerk,1,Strength,Shoulders,Kettlebells,Beginner,7.0,Average,Strength Shoulders Beginner,3.396421184743732
female,21,69.8,174.2,2498,3.9,23.00165691018545,joven,normal,Kettlebell Arnold Press,1,Strength,Shoulders,Kettlebells,Beginner,6.8,Average,Strength Shoulders Beginner,2.7032740041837866
female,47,72.0,170.1,2499,6.9,24.884210657285323,adulto,normal,Double-kettlebell windmill,"The double-kettlebell windmill is an advanced kettlebell exercise emphasizing core strength and shoulder and hip mobility and stability. Because it involves holding one weight overhead while holding another under the torso, it builds strength across the core and stability in the shoulders. It doesn't work well in a metcon or conditioning setting, and shouldn't be performed under intense fatigue.",Strength,Shoulders,Kettlebells,Intermediate,3.0,Average,Strength Shoulders Intermediate,4.782715545863622
male,21,77.3,173.1,2500,7.1,25.797959591651345,joven,sobrepeso,One-Arm Kettlebell Split Snatch,1,Strength,Shoulders,Kettlebells,Beginner,0.0,1,Strength Shoulders Beginner,4.921344981975611
female,23,59.3,151.0,2501,6.1,26.007631244243672,joven,sobrepeso,One-Arm Kettlebell Para Press,1,Strength,Shoulders,Kettlebells,Beginner,0.0,1,Strength Shoulders Beginner,4.228197801415666
female,24,65.2,170.5,2502,6.5,22.428427688100374,joven,normal,One-Arm Kettlebell Split Jerk,1,Strength,Shoulders,Kettlebells,Beginner,0.0,1,Strength Shoulders Beginner,4.505456673639644
male,29,65.0,162.3,2503,3.8,24.67608837684107,joven,normal,One-Arm Kettlebell Military Press To The Side,1,Strength,Shoulders,Kettlebells,Beginner,0.0,1,Strength Shoulders Beginner,2.633959286127792
female,42,70.0,169.6,2504,5.3,24.335840156639374,adulto,normal,One-Arm Kettlebell Jerk,1,Strength,Shoulders,Kettlebells,Beginner,0.0,1,Strength Shoulders Beginner,3.6736800569677097
female,47,71.7,158.0,2505,5.4,28.721358756609515,adulto,sobrepeso,Double Kettlebell Snatch,1,Strength,Shoulders,Kettlebells,Beginner,0.0,1,Strength Shoulders Beginner,3.7429947750237047
female,37,50.6,158.9,2506,7.5,20.040230961681573,adulto,normal,Two-Arm Kettlebell Jerk,1,Strength,Shoulders,Kettlebells,Beginner,0.0,1,Strength Shoulders Beginner,5.19860385419959
male,33,76.8,173.8,2507,5.2,25.425041812275786,adulto,sobrepeso,FYR Kettlebell Power Clean,"The kettlebell power clean is an explosive kettlebell exercise where the lifter pulls the weight to shoulder level with a slight swing between the legs. It is often used as a drill to teach kettlebell clean technique, but is also a valuable power exercise in its own right. It can be performed in low rep ranges for strength or higher rep ranges for technique practice or muscle growth.",Strength,Shoulders,Kettlebells,Intermediate,1.0,1,Strength Shoulders Intermediate,3.6043653389117156
male,44,87.3,175.0,2508,9.6,28.506122448979593,adulto,sobrepeso,Kettlebell upright row,"The kettlebell upright row is an exercise targeting the muscles of the traps (trapezius), as well as the posterior muscles of the shoulders or deltoid muscles. It is common as a light- or moderate-weight accessory movement in upper-body or shoulder training, usually in rep ranges of 8-12 or more. It may not be appropriate for some people, depending on their shoulder health.",Strength,Shoulders,Kettlebells,Intermediate,1.0,1,Strength Shoulders Intermediate,6.654212933375475
female,26,79.5,168.1,2509,4.1,28.134014164679886,joven,sobrepeso,Kettlebell upright row and press,"The kettlebell upright row and press is a combination of two popular kettlebell movements in a single sequence. This combination can be performed for time or for reps, often as circuit-style training for conditioning or fat loss, or in a kettlebell complex or flow.",Strength,Shoulders,Kettlebells,Intermediate,1.0,1,Strength Shoulders Intermediate,2.8419034402957752
female,47,69.2,163.4,2510,3.4,25.918030109859487,adulto,sobrepeso,Single-arm kettlebell thruster,"The single-arm kettlebell thruster is a popular kettlebell movement that combines a kettlebell front squat with a kettlebell press. It is preceded by a clean at the start of each set, and you can perform a clean between each rep if you choose. It can be trained in traditional strength or muscle-building rep ranges, in circuit or fat-loss training, or as part of a kettlebell combination or complex.",Strength,Shoulders,Kettlebells,Intermediate,1.0,1,Strength Shoulders Intermediate,2.356700413903814
male,29,80.2,168.2,2511,5.2,28.347997472009006,joven,sobrepeso,Double-kettlebell shoulder press,"The double-kettlebell shoulder press is a popular movement in strength and muscle-focused kettlebell workouts. Each set is started by cleaning the weights up to the rack position. The weights can optionally be re-cleaned between each rep, which is known as a clean and press. The double press can be trained in traditional strength or muscle-growth rep ranges (e.g., 5x5 or 8-12 reps per set), or in circuit-style fat-loss training or kettlebell complexes.",Strength,Shoulders,Kettlebells,Intermediate,1.0,1,Strength Shoulders Intermediate,3.6043653389117156
female,16,54.8,156.5,2512,5.6,22.37442456287193,adolescente,normal,Double-kettlebell push-press,"The double-kettlebell push-press is a popular kettlebell movement that involves performing a press with help from the muscles of the lower body. It is preceded by a double clean at the start of each set, and optionally you can perform a clean between each rep. It can be trained in traditional strength or muscle-building rep ranges, in circuit or fat-loss training, or as part of a larger kettlebell combination or complex.",Strength,Shoulders,Kettlebells,Intermediate,1.0,1,Strength Shoulders Intermediate,3.8816242111356933
male,17,80.4,172.0,2513,6.1,27.176852352623044,adolescente,sobrepeso,HM Kettlebell Windmill,1,Strength,Shoulders,Kettlebells,Intermediate,1.0,1,Strength Shoulders Intermediate,4.228197801415666
female,33,57.7,157.4,2514,10.0,23.289832071027124,adulto,normal,HM Kettlebell Z-Press,1,Strength,Shoulders,Kettlebells,Intermediate,1.0,1,Strength Shoulders Intermediate,6.931471805599453
male,45,88.9,169.6,2515,6.3,30.90651699893201,adulto,obesidad,Taylor Half-Kneeling Kettlebell Halo,1,Strength,Shoulders,Kettlebells,Intermediate,1.0,1,Strength Shoulders Intermediate,4.366827237527655
female,36,64.7,163.3,2516,2.6,24.262296803264274,adulto,normal,Taylor Towel Kettlebell Farmer's Walk,1,Strength,Shoulders,Kettlebells,Intermediate,1.0,1,Strength Shoulders Intermediate,1.8021826694558578
female,20,70.9,174.4,2517,5.6,23.31059043851528,joven,normal,FYR2 Double-Kettlebell Alternating Press,1,Strength,Shoulders,Kettlebells,Intermediate,1.0,1,Strength Shoulders Intermediate,3.8816242111356933
female,34,52.3,149.7,2518,8.5,23.33770190124181,adulto,normal,FYR2 Double-Kettlebell Thruster,1,Strength,Shoulders,Kettlebells,Intermediate,1.0,1,Strength Shoulders Intermediate,5.891751034759535
female,22,69.3,164.3,2519,8.9,25.671905637039263,joven,sobrepeso,FYR2 Half-Kneeling Kettlebell Clean,1,Strength,Shoulders,Kettlebells,Intermediate,1.0,1,Strength Shoulders Intermediate,6.169009906983513
male,37,73.3,164.7,2520,4.1,27.021955615424126,adulto,sobrepeso,FYR2 Kettlebell Clean and Press,1,Strength,Shoulders,Kettlebells,Intermediate,1.0,1,Strength Shoulders Intermediate,2.8419034402957752
female,34,62.4,164.4,2521,7.1,23.087715559344307,adulto,normal,FYR2 Kettlebell High Pull to Overhead Press,1,Strength,Shoulders,Kettlebells,Intermediate,1.0,1,Strength Shoulders Intermediate,4.921344981975611
male,20,87.3,174.4,2522,5.9,28.70260289537918,joven,sobrepeso,FYR2 Kettlebell Swing Clean and Press,1,Strength,Shoulders,Kettlebells,Intermediate,1.0,1,Strength Shoulders Intermediate,4.089568365303678
male,24,81.8,167.4,2523,4.9,29.190557960743334,joven,sobrepeso,FYR2 Single-Arm Kettlebell Press,1,Strength,Shoulders,Kettlebells,Intermediate,1.0,1,Strength Shoulders Intermediate,3.396421184743732
female,45,61.3,159.8,2524,3.8,24.005288212267832,adulto,normal,FYR2 Ascending-Rep High-Pull-Press Complex,1,Strength,Shoulders,Kettlebells,Intermediate,1.0,1,Strength Shoulders Intermediate,2.633959286127792
